PUMFID,VERDATE,EMP_10_A,EMP_10_B,EMP_10_C,EMP_10_D,EMP_10_E,EMP_10_F,EMP_10_G,EMP_10_H,EMP_10_I,CIN_05_A,CIN_05_B,CIN_05_C,CIN_05_D,CIN_05_E,CIN_05_F,CIN_05_G,CIN_05_H,CIN_05_I,CIN_05_J,CIN_05_K,CIN_10A,CIN_10B,CIN_10C,EXP_05A,EXP_05B,EXP_05C,EXP_05D,EXP_05E,EXP_05F,EXP_05G,EXP_05H,LTC_05_G,LTC_10,HL_05,HL_10,HL_15,HL_20,HL_25_A,HL_25_B,HL_25_C,HL_25_D,HL_25_E,HL_25_F,HL_25_G,HL_25_H,HL_25_I,HL_25_J,HL_25_K,HL_30,DIS_STAT,PRURURB,PCSIZMIZ,PPROV,PVISMIN,PDISTYP1,PDISTYP2,PDISTYP3,PDISTYP4,PDISTYP5,PDISTYP6,PAGEGR,PDEM_10,PED_05,PEMP_15B,PFACT2,PLTC_05A,PLTC_05B,PLTC_05C,PLTC_05D,PLTC_05E,PLTC_05F,PEDU_01,PHHARR,PIIDFLAG,PLFS_BEF,PLFS_CUR
5781,27/08/2020,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,3,6,2,3,3,3,3,3,3,3,4,2,2,3,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,59,2,2,2,2,2,1,2,10,2,2,3,0.296,2,2,2,2,1,2,2,3,2,1,1
5782,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,4,2,1,4,4,3,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,35,2,2,1,2,2,1,2,15,2,2,6,0.5119,2,1,2,2,1,2,2,2,2,3,3
5783,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,9,9,9,2,9,2,9,9,2,2,4,4,4,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,59,2,2,2,2,2,2,1,17,2,1,9,1.1376,2,2,2,2,2,1,2,1,2,3,9
5784,27/08/2020,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,3,1,3,2,2,1,4,4,2,1,4,3,4,3,1,2,2,2,2,2,2,1,2,1,2,2,1,2,3,47,2,2,2,2,1,1,1,9,2,2,6,0.5471,2,2,2,1,1,1,2,3,2,1,2
5785,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,7,9,9,4,3,3,1,2,2,3,4,2,2,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,5,35,2,2,2,2,2,1,2,14,2,1,6,0.6004,2,2,2,2,1,2,2,2,2,3,3
5786,27/08/2020,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,9,9,3,1,1,1,4,4,2,1,2,1,4,5,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,5,59,2,2,2,2,2,1,1,7,2,1,3,0.451,2,2,2,2,1,1,2,2,2,1,1
5787,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,2,3,4,2,2,3,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,35,2,2,2,1,1,2,2,15,2,1,6,0.5119,2,2,1,1,2,2,2,2,2,3,3
5788,27/08/2020,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,2,4,3,3,2,1,4,3,1,2,2,5,5,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,1,1,2,7,2,1,3,0.3921,2,2,2,1,1,2,2,3,2,1,1
5789,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,2,3,1,2,1,4,4,3,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,35,2,2,2,2,1,1,1,8,2,2,1,0.3588,2,2,2,1,1,1,2,2,2,1,1
5790,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,3,4,4,4,4,2,2,3,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,5,35,2,2,2,2,2,1,2,7,1,2,1,0.8671,2,2,2,2,1,2,2,2,2,1,1
5791,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,3,4,2,4,3,2,1,3,3,3,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,35,2,2,1,2,2,2,1,16,1,1,6,1.5036,2,1,2,2,2,1,2,2,2,3,3
5792,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,6,1,2,4,4,1,2,1,2,1,2,1,5,3,4,3,2,2,1,1,2,2,1,1,2,1,2,1,1,2,6,12,2,2,2,1,1,2,1,10,2,1,6,0.2282,2,2,1,1,2,1,2,3,2,3,3
5793,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,3,4,2,1,4,4,4,4,2,2,2,2,2,2,1,1,2,1,2,2,1,2,3,59,2,2,2,1,2,1,1,17,2,2,6,1.1376,2,2,1,2,1,1,2,2,2,3,3
5794,27/08/2020,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,1,2,4,4,4,2,2,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,59,2,2,2,2,2,2,1,10,2,1,3,0.296,2,2,2,2,2,1,2,3,2,1,1
5795,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,3,2,4,4,4,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,35,2,2,2,2,2,2,1,17,2,1,6,1.5231,2,2,2,2,2,1,2,1,2,3,3
5796,27/08/2020,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,6,1,1,1,1,1,5,4,4,4,2,2,4,5,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,24,2,2,2,2,2,1,2,4,1,2,2,3.0869,2,2,2,2,1,2,2,3,2,1,1
5797,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,2,1,2,2,1,3,1,2,1,2,1,2,2,4,4,1,2,1,2,2,2,1,1,2,1,2,2,1,9,7,46,2,2,2,1,2,2,1,9,2,1,6,0.3962,2,2,1,2,2,1,2,1,2,1,1
5798,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,6,6,4,4,4,2,3,4,4,3,2,2,3,3,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,59,1,2,2,2,1,1,2,6,2,2,6,0.5659,2,2,2,1,1,2,2,2,2,2,2
5799,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,1,4,4,4,2,4,4,2,2,2,1,3,5,4,5,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,35,2,2,2,1,2,2,2,8,1,2,1,0.7795,2,2,1,2,2,2,2,2,2,1,1
5800,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,1,2,2,2,2,2,2,4,2,2,1,5,5,3,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,35,2,1,2,2,1,1,2,2,2,2,9,1.5578,1,2,2,1,1,2,1,2,2,1,1
5801,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,5,2,3,3,4,3,2,1,3,3,4,4,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,59,2,2,2,1,2,2,2,17,2,2,6,1.1376,2,2,1,2,2,2,2,2,2,3,3
5802,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,2,2,2,2,9,2,9,2,2,1,4,4,1,4,1,2,2,2,1,2,1,2,2,2,2,2,1,1,5,35,2,2,2,1,2,2,1,17,2,1,6,1.5231,2,2,1,2,2,1,2,1,2,3,3
5803,27/08/2020,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,2,4,4,3,3,4,4,4,2,2,3,4,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,59,2,2,2,2,2,1,2,9,1,1,1,1.0739,2,2,2,2,1,2,2,3,2,1,1
5804,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,4,2,1,2,3,3,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,35,2,1,2,2,2,2,2,15,2,2,1,0.5119,1,2,2,2,2,2,2,1,2,1,1
5805,27/08/2020,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,6,6,1,1,2,2,2,2,2,1,2,2,4,3,4,3,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,24,1,2,2,2,2,2,1,13,2,2,3,1.6273,2,2,2,2,2,1,2,1,2,1,1
5806,27/08/2020,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,4,4,4,4,4,4,4,4,2,2,4,1,3,3,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,35,2,2,2,2,2,2,1,15,2,2,2,0.5119,2,2,2,2,2,1,2,2,2,1,1
5807,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,2,3,1,1,4,4,2,2,1,5,5,4,5,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,46,2,2,1,1,1,1,1,9,1,1,6,0.8058,2,1,1,1,1,1,2,1,2,3,3
5808,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,1,4,4,4,4,1,9,4,3,2,2,2,3,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,59,2,2,2,2,2,1,2,13,1,1,3,2.0362,2,2,2,2,1,2,2,2,2,1,1
5809,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,1,1,1,1,1,1,1,1,2,1,5,5,5,5,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,35,2,1,2,1,2,1,1,12,2,1,3,0.4558,1,2,1,2,1,1,2,3,2,1,1
5810,27/08/2020,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,2,1,2,2,1,4,4,4,3,2,2,3,3,3,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,24,2,1,2,2,2,1,2,13,2,1,2,1.6273,1,2,2,2,1,2,2,1,2,1,1
5811,27/08/2020,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,1,3,1,2,1,1,1,1,1,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,35,2,2,2,2,2,2,2,7,2,2,2,0.3921,2,2,2,2,2,2,2,1,2,1,1
5812,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,6,6,4,4,4,2,4,4,4,4,2,1,4,3,4,3,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,35,2,2,2,2,2,2,1,12,2,2,6,0.4558,2,2,2,2,2,1,2,3,2,3,3
5813,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,4,2,2,3,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,9,9,13,2,2,2,2,2,1,2,3,1,2,6,1.0843,2,2,2,2,1,2,2,2,2,3,3
5814,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,2,2,2,1,4,1,1,1,2,1,4,4,4,4,1,2,2,1,2,2,2,2,2,2,2,2,1,2,3,59,2,2,1,1,2,1,1,15,2,1,6,0.5554,2,1,1,2,1,1,2,1,2,3,3
5815,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,3,4,3,3,4,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,48,2,2,1,2,2,2,2,16,2,1,1,0.727,2,1,2,2,2,2,2,2,2,1,1
5816,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,3,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,12,2,2,2,2,2,2,1,2,2,1,6,1.2745,2,2,2,2,2,1,2,2,2,1,1
5817,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,2,4,4,4,4,2,2,1,3,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,35,2,2,2,1,2,2,1,16,2,2,9,0.5703,2,2,1,2,2,1,2,2,2,1,1
5818,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,3,4,3,3,2,2,1,3,3,3,4,2,2,2,2,2,2,1,1,1,2,2,2,1,2,3,35,2,2,2,2,2,2,1,14,2,99,6,0.6004,2,2,2,2,2,1,2,2,2,3,3
5819,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,6,2,3,4,4,2,2,2,3,2,2,1,2,4,4,5,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,35,2,2,2,1,1,2,2,7,2,2,6,0.3921,2,2,1,1,2,2,2,3,2,1,3
5820,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,2,1,5,5,5,5,1,2,2,2,1,1,1,1,1,2,2,2,1,2,3,59,2,1,2,1,1,1,1,3,1,2,6,1.6985,1,2,1,1,1,1,1,2,9,2,3
5821,27/08/2020,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,4,4,4,2,4,2,4,1,2,1,3,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,35,2,2,2,2,2,1,2,16,2,2,1,0.5703,2,2,2,2,1,2,2,1,2,1,1
5822,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,4,2,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,9,7,47,2,1,2,2,2,2,2,9,2,2,1,0.5471,1,2,2,2,2,2,2,3,2,1,1
5823,27/08/2020,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,3,4,2,2,2,4,4,4,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,59,2,1,2,1,1,1,2,14,2,1,1,0.5083,1,2,1,1,1,2,2,3,2,1,1
5824,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,6,6,4,4,1,1,1,1,1,1,2,1,4,5,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,46,2,2,2,1,2,2,2,9,2,1,6,0.3962,2,2,1,2,2,2,2,1,2,1,2
5825,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,6,2,4,4,4,2,4,4,3,2,2,1,4,5,3,3,1,2,2,1,2,2,2,1,2,1,2,2,1,2,4,35,2,2,2,1,1,1,1,10,1,2,1,0.9619,2,2,1,1,1,1,2,3,2,1,1
5826,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,3,4,4,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,24,2,2,1,1,2,2,2,13,2,2,6,1.6273,2,1,1,2,2,2,2,2,2,3,3
5827,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,3,4,4,3,3,2,2,2,2,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,9,9,13,2,2,2,2,2,1,2,9,1,1,1,0.8349,2,2,2,2,1,2,2,3,2,1,1
5828,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,4,6,6,3,3,2,1,4,4,1,1,2,2,4,5,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,2,2,1,7,2,1,6,0.3921,2,2,2,2,2,1,2,3,2,2,2
5829,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,48,2,2,2,2,2,1,2,7,2,1,6,0.6206,2,2,2,2,1,2,2,3,2,3,3
5830,27/08/2020,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,7,5,5,5,5,5,5,5,5,2,1,3,4,3,4,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,35,2,2,2,1,2,2,2,8,1,2,2,0.7795,2,2,1,2,2,2,2,3,2,1,1
5831,27/08/2020,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,6,6,4,4,4,3,4,2,4,2,2,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,59,2,2,2,2,2,2,1,17,2,1,6,1.1376,2,2,2,2,2,1,2,2,2,1,2
5832,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,5,4,2,3,2,2,2,2,1,4,5,5,5,1,2,2,2,2,2,2,1,2,2,2,2,1,1,5,59,2,2,1,1,2,2,2,17,2,2,6,1.1376,2,1,1,2,2,2,2,2,2,3,3
5833,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,1,2,2,2,1,2,2,3,4,4,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,35,2,2,2,2,2,1,1,8,1,1,3,0.7795,2,2,2,2,1,1,2,2,2,9,1
5834,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,4,4,4,2,3,4,3,1,2,2,3,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,35,2,2,2,2,2,1,2,7,2,1,6,0.3921,2,2,2,2,1,2,2,3,2,1,1
5835,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,6,6,4,2,4,1,4,2,2,2,2,1,4,4,4,4,1,2,2,2,2,2,1,1,1,2,2,2,1,2,6,12,2,2,1,1,1,1,1,15,2,2,6,0.3301,2,1,1,1,1,1,2,3,2,3,3
5836,27/08/2020,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,4,4,3,3,3,3,4,4,2,1,5,5,5,5,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,35,2,2,2,2,1,1,1,10,2,2,6,0.3567,2,2,2,1,1,1,2,1,2,1,2
5837,27/08/2020,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,2,2,4,2,1,2,2,3,2,2,1,5,4,4,3,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,35,2,2,2,1,2,1,1,12,1,2,3,1.3442,2,2,1,2,1,1,2,2,2,1,1
5838,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,3,4,3,3,2,2,2,1,2,2,2,1,2,2,2,2,1,9,9,10,2,2,2,2,2,1,2,1,1,1,6,3.0105,2,2,2,2,1,2,2,9,2,9,2
5839,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,4,6,6,4,4,4,4,4,3,4,4,2,1,5,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,47,2,2,2,1,2,1,1,13,1,1,6,2.6302,2,2,1,2,1,1,2,2,2,3,3
5840,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,4,5,4,5,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,24,2,2,2,2,2,1,2,9,2,2,1,0.7916,2,2,2,2,1,2,2,2,2,1,1
5841,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,6,1,5,4,4,4,4,4,4,3,2,1,3,1,4,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,59,2,2,2,2,2,2,1,13,1,1,6,2.0362,2,2,2,2,2,1,2,2,2,3,3
5842,27/08/2020,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,5,2,4,2,3,3,2,1,3,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,48,2,2,2,2,1,2,2,14,2,2,1,0.5496,2,2,2,1,2,2,2,1,2,1,1
5843,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,6,1,2,2,2,3,3,3,3,3,2,2,3,5,4,5,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,48,2,2,2,2,1,1,1,14,2,1,6,0.5496,2,2,2,1,1,1,2,2,2,1,2
5844,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,6,1,4,4,4,5,1,3,2,4,2,2,3,3,4,4,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,24,2,2,2,2,1,1,2,9,2,2,1,0.7916,2,2,2,1,1,2,1,2,2,1,1
5845,27/08/2020,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,1,2,3,4,3,2,1,4,5,4,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,35,2,1,1,1,1,1,1,15,2,2,9,0.5119,1,1,1,1,1,1,2,2,2,3,9
5846,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,3,4,2,3,4,2,2,2,2,4,5,4,4,1,2,1,2,2,2,1,2,1,2,2,2,2,1,5,35,2,2,2,1,2,2,1,17,1,1,6,2.2754,2,2,1,2,2,1,2,1,2,3,3
5847,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,6,1,4,4,4,3,3,4,3,2,2,2,3,3,4,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,35,2,2,2,1,2,2,2,17,2,2,6,1.5231,2,2,1,2,2,2,2,2,2,1,2
5848,27/08/2020,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,4,5,4,4,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,35,2,2,2,2,2,1,1,8,2,2,1,0.3588,2,2,2,2,1,1,2,3,2,1,1
5849,27/08/2020,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,1,1,1,3,1,5,5,3,1,2,2,1,2,4,4,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,48,2,2,2,1,2,1,2,7,2,1,9,0.6206,2,2,1,2,1,2,2,3,2,1,1
5850,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,3,4,3,3,2,2,1,3,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,35,2,2,2,2,2,1,2,17,2,2,6,1.5231,2,2,2,2,1,2,2,2,2,3,3
5851,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,4,4,2,3,2,1,1,3,2,1,2,5,4,5,2,2,2,2,2,2,1,1,2,2,2,2,1,1,5,35,2,2,2,2,1,1,2,6,2,2,6,0.5434,2,2,2,1,1,2,1,2,2,1,2
5852,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,3,3,3,4,4,4,3,2,1,4,4,3,3,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,35,2,1,2,2,2,1,1,15,2,2,6,0.5119,1,2,2,2,1,1,2,2,2,3,3
5853,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,5,5,5,5,5,5,5,5,2,1,5,5,5,5,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,35,2,2,2,1,2,1,2,15,1,1,6,1.5438,2,2,1,2,1,2,2,1,2,3,3
5854,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,2,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,4,35,2,2,2,1,2,1,2,12,2,1,6,0.4558,2,2,1,2,1,2,2,2,2,1,2
5855,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,3,6,4,4,4,1,3,4,4,4,2,1,4,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,59,2,2,2,2,2,1,2,15,2,1,1,0.5554,2,2,2,2,1,2,2,1,2,1,1
5856,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,6,2,2,2,2,1,3,3,4,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,24,2,2,2,2,2,1,2,4,1,1,3,3.0869,2,2,2,2,1,2,2,1,2,1,1
5857,27/08/2020,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,1,4,4,4,2,3,3,2,2,2,2,2,4,3,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,48,2,1,2,2,2,2,2,10,2,2,6,0.5144,1,2,2,2,2,2,2,3,2,1,2
5858,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,2,2,2,2,1,2,1,2,1,5,5,3,3,1,2,2,1,2,2,2,1,2,2,2,2,1,1,5,48,2,9,9,2,2,1,1,17,2,1,6,1.6298,9,9,2,2,1,1,2,2,2,3,3
5859,27/08/2020,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,6,1,3,3,3,3,4,4,3,3,2,1,4,5,3,4,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,24,2,2,2,2,1,1,2,13,2,2,6,1.6273,2,2,2,1,1,2,2,1,2,1,1
5860,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,3,4,3,4,3,4,3,2,2,3,3,3,3,1,2,2,2,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,2,2,1,16,2,1,6,0.5703,2,2,2,2,2,1,2,2,2,3,3
5861,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,6,2,4,4,4,3,4,3,2,4,2,2,4,4,4,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,59,2,2,2,2,2,1,2,8,2,2,6,0.2968,2,2,2,2,1,2,2,3,2,1,2
